,Relative_yield_change,Crop,yield_of_CT,Latitude,Longitude,Years_since_CT_started,Crop_rotation_CT,Crop_rotation_NT,ST,Soil_cover_in_CT,Soil_cover_in_CT,Weed_pest_control_CT,Weed_pest_control_NT,P,E,PB,Tave,Tmax,Tmin
1413,0.1207,maize,5800.0,31.38,72.03,2,1,1,0,1015.0,1015.0,0.0,0.0,202.1,384.957,-182.857,31.72,41.81672,19.74682
1414,0.04,maize,5000.0,31.38,72.03,3,1,1,0,1015.0,1015.0,0.0,0.0,489.9,406.5,83.4,30.62,38.91278,19.24657
1415,0.2745,maize,5100.0,31.38,72.03,3,1,1,0,1015.0,1015.0,0.0,0.0,489.9,406.5,83.4,30.62,38.91278,19.24657
1416,0.0303,maize,3300.0,31.38,72.03,1,1,1,0,1015.0,1015.0,0.0,0.0,499.7,394.544,105.156,31.78,40.21164,21.4263
1417,0.2727,maize,2200.0,31.38,72.03,2,1,1,0,1015.0,1015.0,0.0,0.0,202.1,384.957,-182.857,31.72,41.81672,19.74682
1418,0.08,maize,2500.0,31.38,72.03,2,1,1,0,1015.0,1015.0,0.0,0.0,202.1,384.957,-182.857,31.72,41.81672,19.74682
1419,0.5385,maize,1300.0,31.38,72.03,3,1,1,0,1015.0,1015.0,0.0,0.0,489.9,406.5,83.4,30.62,38.91278,19.24657
1420,0.08,maize,2500.0,31.38,72.03,3,1,1,0,1015.0,1015.0,0.0,0.0,489.9,406.5,83.4,30.62,38.91278,19.24657
1421,0.0972,maize,7200.0,31.38,72.03,1,1,1,0,1486.0,1486.0,0.0,0.0,499.7,394.544,105.156,31.78,40.21164,21.4263
1422,0.1,maize,6000.0,31.38,72.03,2,1,1,0,1486.0,1486.0,0.0,0.0,202.1,384.957,-182.857,31.72,41.81672,19.74682
1423,0.0519,maize,7700.0,31.38,72.03,2,1,1,0,1486.0,1486.0,0.0,0.0,202.1,384.957,-182.857,31.72,41.81672,19.74682
1424,0.0741,maize,5400.0,31.38,72.03,3,1,1,0,1486.0,1486.0,0.0,0.0,489.9,406.5,83.4,30.62,38.91278,19.24657
1425,0.0938,maize,6400.0,31.38,72.03,3,1,1,0,1486.0,1486.0,0.0,0.0,489.9,406.5,83.4,30.62,38.91278,19.24657
1426,0.0323,maize,3100.0,31.38,72.03,1,1,1,0,1486.0,1486.0,0.0,0.0,499.7,394.544,105.156,31.78,40.21164,21.4263
1427,0.2083,maize,2400.0,31.38,72.03,2,1,1,0,1486.0,1486.0,0.0,0.0,202.1,384.957,-182.857,31.72,41.81672,19.74682
1428,0.1429,maize,2100.0,31.38,72.03,2,1,1,0,1486.0,1486.0,0.0,0.0,202.1,384.957,-182.857,31.72,41.81672,19.74682
1429,0.0769,maize,1300.0,31.38,72.03,3,1,1,0,1486.0,1486.0,0.0,0.0,489.9,406.5,83.4,30.62,38.91278,19.24657
1430,0.6842,maize,1900.0,31.38,72.03,3,1,1,0,1486.0,1486.0,0.0,0.0,489.9,406.5,83.4,30.62,38.91278,19.24657
1431,-0.0552,maize,14500.0,31.38,72.03,1,1,1,0,1015.0,1015.0,0.0,0.0,499.7,394.544,105.156,31.78,40.21164,21.4263
1432,-0.0242,maize,12400.0,31.38,72.03,2,1,1,0,1015.0,1015.0,0.0,0.0,202.1,384.957,-182.857,31.72,41.81672,19.74682
1433,0.1232,maize,13800.0,31.38,72.03,2,1,1,0,1015.0,1015.0,0.0,0.0,202.1,384.957,-182.857,31.72,41.81672,19.74682
1434,0.1161,maize,11200.0,31.38,72.03,3,1,1,0,1015.0,1015.0,0.0,0.0,489.9,406.5,83.4,30.62,38.91278,19.24657
1435,0.2105,maize,11400.0,31.38,72.03,3,1,1,0,1015.0,1015.0,0.0,0.0,489.9,406.5,83.4,30.62,38.91278,19.24657
1436,-0.0333,maize,9000.0,31.38,72.03,1,1,1,0,1015.0,1015.0,0.0,0.0,499.7,394.544,105.156,31.78,40.21164,21.4263
1437,0.1512,maize,8600.0,31.38,72.03,2,1,1,0,1015.0,1015.0,0.0,0.0,202.1,384.957,-182.857,31.72,41.81672,19.74682
1438,0.0649,maize,7700.0,31.38,72.03,2,1,1,0,1015.0,1015.0,0.0,0.0,202.1,384.957,-182.857,31.72,41.81672,19.74682
1439,0.6863,maize,5100.0,31.38,72.03,3,1,1,0,1015.0,1015.0,0.0,0.0,489.9,406.5,83.4,30.62,38.91278,19.24657
1440,0.1205,maize,8300.0,31.38,72.03,3,1,1,0,1015.0,1015.0,0.0,0.0,489.9,406.5,83.4,30.62,38.91278,19.24657
1441,0.0793,maize,16400.0,31.38,72.03,1,1,1,0,1486.0,1486.0,0.0,0.0,499.7,394.544,105.156,31.78,40.21164,21.4263
1442,0.1269,maize,13400.0,31.38,72.03,2,1,1,0,1486.0,1486.0,0.0,0.0,202.1,384.957,-182.857,31.72,41.81672,19.74682
1443,0.0588,maize,17000.0,31.38,72.03,2,1,1,0,1486.0,1486.0,0.0,0.0,202.1,384.957,-182.857,31.72,41.81672,19.74682
1444,0.0917,maize,12000.0,31.38,72.03,3,1,1,0,1486.0,1486.0,0.0,0.0,489.9,406.5,83.4,30.62,38.91278,19.24657
1445,0.124,maize,12900.0,31.38,72.03,3,1,1,0,1486.0,1486.0,0.0,0.0,489.9,406.5,83.4,30.62,38.91278,19.24657
1446,-0.0752,maize,13300.0,31.38,72.03,1,1,1,0,1486.0,1486.0,0.0,0.0,499.7,394.544,105.156,31.78,40.21164,21.4263
1447,0.2143,maize,9800.0,31.38,72.03,2,1,1,0,1486.0,1486.0,0.0,0.0,202.1,384.957,-182.857,31.72,41.81672,19.74682
1448,0.0745,maize,9400.0,31.38,72.03,2,1,1,0,1486.0,1486.0,0.0,0.0,202.1,384.957,-182.857,31.72,41.81672,19.74682
1449,-0.1207,maize,5800.0,31.38,72.03,3,1,1,0,1486.0,1486.0,0.0,0.0,489.9,406.5,83.4,30.62,38.91278,19.24657
1450,0.5882,maize,6800.0,31.38,72.03,3,1,1,0,1486.0,1486.0,0.0,0.0,489.9,406.5,83.4,30.62,38.91278,19.24657
1451,-0.0197,maize,6080.0,38.0,-84.5,11,1,1,0,1486.0,1015.0,0.0,0.0,440.8,546.337,-105.537,21.26667,31.14711,6.27729
1452,-0.0542,maize,3320.0,38.0,-84.5,11,1,1,0,1486.0,1015.0,0.0,0.0,440.8,546.337,-105.537,21.26667,31.14711,6.27729
1453,-0.0797,maize,6270.0,38.0,-84.5,11,1,1,0,1486.0,1015.0,0.0,0.0,440.8,546.337,-105.537,21.26667,31.14711,6.27729
1454,-0.25,maize,5520.0,38.0,-84.5,11,1,1,0,1486.0,1015.0,0.0,0.0,440.8,546.337,-105.537,21.26667,31.14711,6.27729
1455,0.2801,maize,5390.0,38.0,-84.5,12,1,1,0,1486.0,1015.0,0.0,0.0,632.1,503.966,128.134,20.15,29.33674,6.41483
1456,0.2435,maize,4640.0,38.0,-84.5,12,1,1,0,1486.0,1015.0,0.0,0.0,632.1,503.966,128.134,20.15,29.33674,6.41483
1457,0.1753,maize,5020.0,38.0,-84.5,12,1,1,0,1486.0,1015.0,0.0,0.0,632.1,503.966,128.134,20.15,29.33674,6.41483
1458,0.0899,maize,3450.0,38.0,-84.5,12,1,1,0,1486.0,1015.0,0.0,0.0,632.1,503.966,128.134,20.15,29.33674,6.41483
1459,0.6702,maize,1880.0,38.0,-84.5,13,1,1,0,1486.0,1015.0,0.0,0.0,520.8,526.162,-5.362,20.41667,30.35739,8.60403
1460,0.1349,maize,6080.0,38.0,-84.5,13,1,1,0,1486.0,1015.0,0.0,0.0,520.8,526.162,-5.362,20.41667,30.35739,8.60403
1461,0.0764,maize,7460.0,38.0,-84.5,13,1,1,0,1486.0,1015.0,0.0,0.0,520.8,526.162,-5.362,20.41667,30.35739,8.60403
1462,-0.0665,maize,5710.0,38.0,-84.5,13,1,1,0,1486.0,1015.0,0.0,0.0,520.8,526.162,-5.362,20.41667,30.35739,8.60403
1463,0.2405,maize,4200.0,38.0,-84.5,14,1,1,0,1486.0,1015.0,0.0,0.0,700.5,538.405,162.095,21.33333,33.3985,8.79652
1464,0.1939,maize,2630.0,38.0,-84.5,14,1,1,0,1486.0,1015.0,0.0,0.0,700.5,538.405,162.095,21.33333,33.3985,8.79652
1465,0.1643,maize,4200.0,38.0,-84.5,14,1,1,0,1486.0,1015.0,0.0,0.0,700.5,538.405,162.095,21.33333,33.3985,8.79652
1466,0.0798,maize,4010.0,38.0,-84.5,14,1,1,0,1486.0,1015.0,0.0,0.0,700.5,538.405,162.095,21.33333,33.3985,8.79652
1467,0.2424,maize,4950.0,38.0,-84.5,15,1,1,0,1486.0,1015.0,0.0,0.0,640.3,523.89,116.41,20.73333,30.31787,10.0655
1468,0.0887,maize,2820.0,38.0,-84.5,15,1,1,0,1486.0,1015.0,0.0,0.0,640.3,523.89,116.41,20.73333,30.31787,10.0655
1469,0.0511,maize,4890.0,38.0,-84.5,15,1,1,0,1486.0,1015.0,0.0,0.0,640.3,523.89,116.41,20.73333,30.31787,10.0655
1470,-0.0111,maize,5390.0,38.0,-84.5,15,1,1,0,1486.0,1015.0,0.0,0.0,640.3,523.89,116.41,20.73333,30.31787,10.0655
1471,0.3531,maize,3200.0,38.0,-84.5,18,1,1,0,1486.0,1015.0,0.0,0.0,367.8,567.965,-200.165,21.51667,31.46573,3.70733
1472,0.0916,maize,5460.0,38.0,-84.5,18,1,1,0,1486.0,1015.0,0.0,0.0,367.8,567.965,-200.165,21.51667,31.46573,3.70733
1473,-0.0827,maize,8340.0,38.0,-84.5,18,1,1,0,1486.0,1015.0,0.0,0.0,367.8,567.965,-200.165,21.51667,31.46573,3.70733
1474,-0.1717,maize,7340.0,38.0,-84.5,18,1,1,0,1486.0,1015.0,0.0,0.0,367.8,567.965,-200.165,21.51667,31.46573,3.70733
1501,0.7,maize,3000.0,25.58,85.4,1,1,1,0,1486.0,1015.0,0.0,0.0,857.1,388.134,468.966,29.8,35.81312,26.36653
1502,0.2778,maize,7200.0,25.58,85.4,2,1,1,0,1486.0,1015.0,0.0,0.0,1161.6,384.398,777.202,29.5,33.15868,25.98519
1503,0.2105,maize,5700.0,25.58,85.4,3,1,1,0,1486.0,1015.0,0.0,0.0,389.6,432.875,-43.275,31.1,38.46637,26.5978
1504,0.2407,maize,5400.0,25.58,85.4,4,1,1,0,1486.0,1015.0,0.0,0.0,468.0,440.731,27.269,31.15,38.58161,26.50431
1505,0.3167,maize,6000.0,25.58,85.4,5,1,1,0,1486.0,1015.0,0.0,0.0,638.7,396.206,242.494,30.025,35.45598,26.29375
1506,0.5833,maize,4800.0,25.58,85.4,6,1,1,0,1486.0,1015.0,0.0,0.0,643.5,418.64,224.86,31.0,40.00081,26.36022
1507,0.2258,maize,6200.0,25.58,85.4,7,1,1,0,1486.0,1015.0,0.0,0.0,428.7,428.454,0.246,30.3,34.36645,26.31444
1508,0.3333,maize,7500.0,25.58,85.4,8,1,1,0,1486.0,1015.0,0.0,0.0,398.7,432.079,-33.379,30.5,37.48028,25.51267
1509,0.4242,maize,6600.0,25.58,85.4,9,1,1,0,1486.0,1015.0,0.0,0.0,510.0,420.045,89.955,30.85,37.50149,26.00586
1510,0.4493,maize,6900.0,25.58,85.4,10,1,1,0,1486.0,1015.0,0.0,0.0,686.1,399.885,286.215,30.45,36.3504,25.4138
1511,0.7333,maize,3000.0,25.58,85.4,1,1,1,0,1486.0,1486.0,0.0,0.0,857.1,388.134,468.966,29.8,35.81312,26.36653
1512,0.1111,maize,7200.0,25.58,85.4,2,1,1,0,1486.0,1486.0,0.0,0.0,1161.6,384.398,777.202,29.5,33.15868,25.98519
1513,0.2807,maize,5700.0,25.58,85.4,3,1,1,0,1486.0,1486.0,0.0,0.0,389.6,432.875,-43.275,31.1,38.46637,26.5978
1514,0.0926,maize,5400.0,25.58,85.4,4,1,1,0,1486.0,1486.0,0.0,0.0,468.0,440.731,27.269,31.15,38.58161,26.50431
1515,0.0167,maize,6000.0,25.58,85.4,5,1,1,0,1486.0,1486.0,0.0,0.0,638.7,396.206,242.494,30.025,35.45598,26.29375
1516,0.0625,maize,4800.0,25.58,85.4,6,1,1,0,1486.0,1486.0,0.0,0.0,643.5,418.64,224.86,31.0,40.00081,26.36022
1517,0.0,maize,6200.0,25.58,85.4,7,1,1,0,1486.0,1486.0,0.0,0.0,428.7,428.454,0.246,30.3,34.36645,26.31444
1518,0.04,maize,7500.0,25.58,85.4,8,1,1,0,1486.0,1486.0,0.0,0.0,398.7,432.079,-33.379,30.5,37.48028,25.51267
1519,-0.0303,maize,6600.0,25.58,85.4,9,1,1,0,1486.0,1486.0,0.0,0.0,510.0,420.045,89.955,30.85,37.50149,26.00586
1520,0.058,maize,6900.0,25.58,85.4,10,1,1,0,1486.0,1486.0,0.0,0.0,686.1,399.885,286.215,30.45,36.3504,25.4138
1574,-0.104,maize,10100.0,45.61,17.86,5,0,0,0,1486.0,1015.0,0.0,0.0,489.5,512.061,-22.561,17.58571,29.77124,5.90084
1575,-0.192,maize,12030.0,45.61,17.86,5,0,0,0,1486.0,1015.0,0.0,0.0,489.5,512.061,-22.561,17.58571,29.77124,5.90084
1576,-0.1791,maize,11000.0,45.61,17.86,5,0,0,0,1486.0,1015.0,0.0,0.0,489.5,512.061,-22.561,17.58571,29.77124,5.90084
1577,-0.4614,maize,17080.0,45.61,17.86,5,0,0,0,1486.0,1015.0,0.0,0.0,489.5,512.061,-22.561,17.58571,29.77124,5.90084
1578,-0.0688,maize,9600.0,45.61,17.86,5,0,0,0,1486.0,1015.0,0.0,0.0,489.5,512.061,-22.561,17.58571,29.77124,5.90084
1579,-0.4009,maize,14740.0,45.61,17.86,5,0,0,0,1486.0,1015.0,0.0,0.0,489.5,512.061,-22.561,17.58571,29.77124,5.90084
1580,0.325,maize,6830.0,45.61,17.86,5,0,0,0,1015.0,1015.0,0.0,0.0,489.5,512.061,-22.561,17.58571,29.77124,5.90084
1581,-0.154,maize,11490.0,45.61,17.86,5,0,0,0,1015.0,1015.0,0.0,0.0,489.5,512.061,-22.561,17.58571,29.77124,5.90084
1582,-0.1716,maize,10900.0,45.61,17.86,5,0,0,0,1015.0,1015.0,0.0,0.0,489.5,512.061,-22.561,17.58571,29.77124,5.90084
1583,-0.3535,maize,14230.0,45.61,17.86,5,0,0,0,1015.0,1015.0,0.0,0.0,489.5,512.061,-22.561,17.58571,29.77124,5.90084
1584,0.0217,maize,8750.0,45.61,17.86,5,0,0,0,1015.0,1015.0,0.0,0.0,489.5,512.061,-22.561,17.58571,29.77124,5.90084
1585,-0.4619,maize,16410.0,45.61,17.86,5,0,0,0,1015.0,1015.0,0.0,0.0,489.5,512.061,-22.561,17.58571,29.77124,5.90084
1602,-0.0024,maize,415.0,-17.82,31.57,1,1,1,2,1486.0,1486.0,0.0,0.0,755.6,629.893,125.707,21.53333,25.16097,8.72194
1603,0.1273,maize,644.0,-17.82,31.57,1,1,1,2,1486.0,1486.0,0.0,0.0,755.6,629.893,125.707,21.53333,25.16097,8.72194
1604,0.1197,maize,1554.0,-17.82,31.57,1,1,1,2,1486.0,1486.0,0.0,0.0,755.6,629.893,125.707,21.53333,25.16097,8.72194
1605,0.0705,maize,2341.0,-17.82,31.57,1,1,1,2,1486.0,1486.0,0.0,0.0,755.6,629.893,125.707,21.53333,25.16097,8.72194
1606,0.1054,maize,2941.0,-17.82,31.57,1,1,1,2,1486.0,1486.0,0.0,0.0,755.6,629.893,125.707,21.53333,25.16097,8.72194
1607,-0.0358,maize,4637.0,-17.82,31.57,1,1,1,2,1486.0,1486.0,0.0,0.0,755.6,629.893,125.707,21.53333,25.16097,8.72194
1608,-0.0045,maize,220.0,-17.82,31.57,2,1,1,2,1486.0,1486.0,0.0,0.0,322.8,654.113,-331.313,22.2,27.41816,7.9551
1609,0.2523,maize,325.0,-17.82,31.57,2,1,1,2,1486.0,1486.0,0.0,0.0,322.8,654.113,-331.313,22.2,27.41816,7.9551
1610,0.2208,maize,1214.0,-17.82,31.57,2,1,1,2,1486.0,1486.0,0.0,0.0,322.8,654.113,-331.313,22.2,27.41816,7.9551
1611,0.1037,maize,1794.0,-17.82,31.57,2,1,1,2,1486.0,1486.0,0.0,0.0,322.8,654.113,-331.313,22.2,27.41816,7.9551
1612,0.1812,maize,2622.0,-17.82,31.57,2,1,1,2,1486.0,1486.0,0.0,0.0,322.8,654.113,-331.313,22.2,27.41816,7.9551
1613,0.1611,maize,3078.0,-17.82,31.57,2,1,1,2,1486.0,1486.0,0.0,0.0,322.8,654.113,-331.313,22.2,27.41816,7.9551
1622,0.0646,maize,3635.0,34.3,-79.73,10,0,0,0,1486.0,1015.0,0.0,0.0,667.2,624.981,42.219,23.25,33.42112,9.48918
1623,-0.1578,maize,6970.0,34.3,-79.73,11,0,0,0,1486.0,1015.0,0.0,0.0,801.7,609.524,192.176,23.35,32.12014,9.91029
1624,0.2795,maize,1485.0,34.3,-79.73,12,0,0,0,1486.0,1015.0,0.0,0.0,487.2,635.314,-148.114,24.18333,34.94758,9.99827
1625,-0.0472,maize,7410.0,34.3,-79.73,13,0,0,0,1486.0,1015.0,0.0,0.0,521.3,603.905,-82.605,24.45,33.06484,13.34783
1630,0.0105,maize,9500.0,43.0,-92.5,4,1,1,0,1486.0,1015.0,0.0,0.0,683.2,528.127,155.073,18.13333,30.41502,2.95163
1631,-0.0104,maize,9600.0,43.0,-92.5,4,1,1,0,1486.0,1015.0,0.0,0.0,683.2,528.127,155.073,18.13333,30.41502,2.95163
1632,-0.0588,maize,10200.0,43.0,-92.5,5,1,1,0,1486.0,1015.0,0.0,0.0,541.0,476.404,64.596,17.1,27.43294,2.39289
1633,-0.0654,maize,10700.0,43.0,-92.5,5,1,1,0,1486.0,1015.0,0.0,0.0,541.0,476.404,64.596,17.1,27.43294,2.39289
1634,0.0,maize,7700.0,43.0,-92.5,6,1,1,0,1486.0,1015.0,0.0,0.0,594.1,461.588,132.512,17.41667,28.99163,4.96538
1635,-0.0526,maize,7600.0,43.0,-92.5,6,1,1,0,1486.0,1015.0,0.0,0.0,594.1,461.588,132.512,17.41667,28.99163,4.96538
1636,-0.0429,maize,7000.0,43.0,-92.5,7,1,1,0,1486.0,1015.0,0.0,0.0,760.3,503.469,256.831,18.06667,31.50872,4.28239
1637,-0.1525,maize,5900.0,43.0,-92.5,7,1,1,0,1486.0,1015.0,0.0,0.0,760.3,503.469,256.831,18.06667,31.50872,4.28239
1638,-0.1558,maize,7700.0,43.0,-92.5,8,1,1,0,1486.0,1015.0,0.0,0.0,568.7,486.641,82.059,18.03333,29.35349,5.84166
1639,-0.1803,maize,6100.0,43.0,-92.5,8,1,1,0,1486.0,1015.0,0.0,0.0,568.7,486.641,82.059,18.03333,29.35349,5.84166
1640,-0.0215,maize,9300.0,43.0,-92.5,11,1,1,0,1486.0,1015.0,0.0,0.0,480.7,517.035,-36.335,19.06667,30.73293,0.53368
1641,-0.0595,maize,8400.0,43.0,-92.5,11,1,1,0,1486.0,1015.0,0.0,0.0,480.7,517.035,-36.335,19.06667,30.73293,0.53368
1642,0.0,maize,6200.0,43.0,-92.5,12,1,1,0,1486.0,1015.0,0.0,0.0,402.0,554.296,-152.296,19.71667,31.54964,-0.20791
1643,-0.1481,maize,5400.0,43.0,-92.5,12,1,1,0,1486.0,1015.0,0.0,0.0,402.0,554.296,-152.296,19.71667,31.54964,-0.20791
1644,0.1351,maize,7400.0,43.0,-92.5,13,1,1,0,1486.0,1015.0,0.0,0.0,374.4,503.274,-128.874,18.46667,30.74134,3.73351
1645,0.0328,maize,6100.0,43.0,-92.5,13,1,1,0,1486.0,1015.0,0.0,0.0,374.4,503.274,-128.874,18.46667,30.74134,3.73351
1646,0.0198,maize,10100.0,42.02,-93.75,6,1,1,0,1486.0,1486.0,0.0,0.0,505.6,551.908,-46.308,19.65,30.49899,4.72439
1647,-0.0339,maize,5900.0,42.02,-93.75,14,1,1,0,1486.0,1486.0,0.0,0.0,361.5,582.952,-221.452,20.5,32.37624,2.20305
1648,0.0227,maize,8800.0,42.02,-93.75,15,1,1,0,1486.0,1486.0,0.0,0.0,546.4,514.306,32.094,18.8,30.37499,5.68792
1649,-0.069,maize,8700.0,45.3,-73.35,15,1,1,0,1486.0,1486.0,0.0,0.0,474.0,482.759,-8.759,16.28333,27.41224,4.42913
1650,-0.1263,maize,9500.0,42.02,-93.75,16,1,1,0,1486.0,1486.0,0.0,0.0,755.2,517.464,237.736,19.08333,28.4439,4.42841
1651,-0.0309,maize,9700.0,42.02,-93.75,17,1,1,0,1486.0,1486.0,0.0,0.0,547.8,524.161,23.639,19.65,29.8668,4.74574
1652,-0.102,maize,9800.0,42.02,-93.75,17,1,1,0,1486.0,1486.0,0.0,0.0,547.8,524.161,23.639,19.65,29.8668,4.74574
1653,-0.06,maize,5000.0,42.02,-93.75,19,1,1,0,1486.0,1486.0,0.0,0.0,1068.4,461.978,606.422,17.96667,27.72779,4.43333
1654,-0.0822,maize,7300.0,42.02,-93.75,19,1,1,0,1486.0,1486.0,0.0,0.0,1068.4,461.978,606.422,17.96667,27.72779,4.43333
1655,-0.1792,maize,10600.0,42.02,-93.75,20,1,1,0,1486.0,1486.0,0.0,0.0,537.1,530.731,6.369,19.0,28.13734,7.24214
1656,-0.1512,maize,8600.0,42.02,-93.75,21,1,1,0,1486.0,1486.0,0.0,0.0,514.3,513.08,1.22,18.83333,31.09296,5.60768
1657,-0.3542,maize,9600.0,42.02,-93.75,21,1,1,0,1486.0,1486.0,0.0,0.0,514.3,513.08,1.22,18.83333,31.09296,5.60768
1658,-0.4348,maize,6900.0,42.02,-93.75,22,1,1,0,1486.0,1486.0,0.0,0.0,538.8,486.87,51.93,18.11667,27.60596,5.86383
1659,-0.0845,maize,7100.0,42.02,-93.75,23,1,1,0,1486.0,1486.0,0.0,0.0,575.9,530.771,45.129,18.75,29.1432,6.40126
1660,-0.1,maize,9000.0,42.02,-93.75,23,1,1,0,1486.0,1486.0,0.0,0.0,575.9,530.771,45.129,18.75,29.1432,6.40126
1661,-0.0349,maize,8600.0,42.02,-93.75,24,1,1,0,1486.0,1486.0,0.0,0.0,748.5,541.339,207.161,20.15,28.6768,6.19587
1662,-0.0818,maize,11000.0,42.02,-93.75,25,1,1,0,1486.0,1486.0,0.0,0.0,530.2,543.476,-13.276,18.98333,31.00905,3.25557
1663,-0.1667,maize,10800.0,42.02,-93.75,25,1,1,0,1486.0,1486.0,0.0,0.0,530.200007,543.476275,-13.276,18.98333327,31.00904502,3.255567489
1664,-0.2235,maize,8500.0,42.02,-93.75,26,1,1,0,1486.0,1486.0,0.0,0.0,347.9,535.868,-187.968,19.81667,28.72965,7.02579
1665,-0.0294,maize,6800.0,42.02,-93.75,27,1,1,0,1486.0,1486.0,0.0,0.0,445.2,535.055,-89.855,19.2,30.0553,4.95569
1666,-0.1739,maize,9200.0,42.02,-93.75,27,1,1,0,1486.0,1486.0,0.0,0.0,445.2,535.055,-89.855,19.2,30.0553,4.95569
1667,-0.1075,maize,9300.0,42.02,-93.75,28,1,1,0,1486.0,1486.0,0.0,0.0,447.3,549.174,-101.874,19.25,30.55226,2.8713
1668,0.0182,maize,11000.0,42.02,-93.75,29,1,1,0,1486.0,1486.0,0.0,0.0,429.0,541.629,-112.629,18.58333,29.48987,4.37156
1669,0.0,maize,9700.0,42.02,-93.75,29,1,1,0,1486.0,1486.0,0.0,0.0,429.0,541.629,-112.629,18.58333,29.48987,4.37156
1670,-0.0614,maize,11400.0,42.02,-93.75,30,1,1,0,1486.0,1486.0,0.0,0.0,607.2,500.912,106.288,18.06667,26.38556,5.33935
1671,-0.049,maize,10200.0,42.02,-93.75,31,1,1,0,1486.0,1486.0,0.0,0.0,573.4,561.393,12.007,19.71667,30.13879,5.57738
1672,-0.0709,maize,12700.0,42.02,-93.75,31,1,1,0,1486.0,1486.0,0.0,0.0,573.4,561.393,12.007,19.71667,30.13879,5.57738
1673,-0.0943,maize,10600.0,42.02,-93.75,32,1,1,0,1486.0,1486.0,0.0,0.0,447.3,532.482,-85.182,19.26667,30.21955,3.80808
1691,0.0178,maize,9000.0,44.22,-73.26,2,1,1,0,1486.0,1015.0,0.0,0.0,445.5,435.364,10.136,13.78571,26.01145,-3.7539
1692,-0.0556,maize,11150.0,44.22,-73.26,3,1,1,0,1486.0,1015.0,0.0,0.0,627.6,433.926,193.674,14.3,26.0541,-2.70737
1693,-0.0524,maize,8210.0,44.22,-73.26,4,1,1,0,1486.0,1015.0,0.0,0.0,623.5,452.15,171.35,14.25714,27.46874,-4.82075
1694,0.1786,maize,4200.0,44.22,-73.26,5,1,1,0,1486.0,1015.0,0.0,0.0,709.5,420.276,289.224,13.57143,24.4664,-6.40225
1695,0.1413,maize,9340.0,44.22,-73.26,6,1,1,0,1486.0,1015.0,0.0,0.0,548.7,427.929,120.771,12.98571,24.70334,-5.42105
1696,-0.1078,maize,4080.0,44.22,-73.26,7,1,1,0,1486.0,1015.0,0.0,0.0,641.5,433.271,208.229,14.62857,24.57729,-2.54591
1697,-0.0524,maize,6300.0,44.22,-73.26,8,1,1,0,1486.0,1015.0,0.0,0.0,530.8,476.555,54.245,14.94286,26.97893,-1.27904
1700,-0.3661,maize,4890.0,-0.75,37.75,2,1,1,1,1015.0,1015.0,0.0,0.0,630.9,774.199,-143.299,23.7,32.22831,17.98771
1701,-0.4059,maize,3400.0,-0.75,37.75,2,1,1,1,1486.0,1486.0,0.0,0.0,630.9,774.199,-143.299,23.7,32.22831,17.98771
1702,-0.414,maize,1570.0,-0.75,37.75,2,1,1,1,1015.0,1015.0,0.0,0.0,630.9,774.199,-143.299,23.7,32.22831,17.98771
1703,-0.4299,maize,1070.0,-0.75,37.75,2,1,1,1,1015.0,1015.0,0.0,0.0,630.9,774.199,-143.299,23.7,32.22831,17.98771
1704,-0.5575,maize,3910.0,-0.75,37.75,2,1,1,1,1015.0,1015.0,0.0,0.0,630.9,774.199,-143.299,23.7,32.22831,17.98771
1705,-0.6131,maize,1680.0,-0.75,37.75,2,1,1,1,1486.0,1486.0,0.0,0.0,630.9,774.199,-143.299,23.7,32.22831,17.98771
1706,-0.6415,maize,2120.0,-0.75,37.75,2,1,1,1,1486.0,1486.0,0.0,0.0,630.9,774.199,-143.299,23.7,32.22831,17.98771
1707,-0.8235,maize,1360.0,-0.75,37.75,2,1,1,1,1486.0,1486.0,0.0,0.0,630.9,774.199,-143.299,23.7,32.22831,17.98771
1708,0.8908,maize,1740.0,-0.75,37.75,3,1,1,1,1486.0,1486.0,0.0,0.0,555.7,775.185,-219.485,23.725,32.92098,18.02618
1709,0.7861,maize,1730.0,-0.75,37.75,3,1,1,1,1486.0,1486.0,0.0,0.0,555.7,775.185,-219.485,23.725,32.92098,18.02618
1710,-0.0212,maize,2830.0,-0.75,37.75,3,1,1,1,1015.0,1015.0,0.0,0.0,555.7,775.185,-219.485,23.725,32.92098,18.02618
1711,-0.3819,maize,3090.0,-0.75,37.75,3,1,1,1,1015.0,1015.0,0.0,0.0,555.7,775.185,-219.485,23.725,32.92098,18.02618
1714,-0.5979,maize,8630.0,45.55,17.03,1,1,1,0,1486.0,1015.0,0.0,0.0,658.1,494.673,163.427,16.82857,29.63748,5.99353
1715,-0.5328,maize,7020.0,45.55,17.03,6,0,0,0,1486.0,1015.0,0.0,0.0,288.2,530.386,-242.186,18.12857,30.01427,8.12122
1716,-0.2957,maize,8590.0,45.55,17.03,14,0,0,0,1486.0,1015.0,0.0,0.0,571.3,489.549,81.751,17.82857,28.58132,6.63431
1726,-0.1799,maize,3757.0,-0.52,37.27,1,1,1,3,1486.0,1486.0,0.0,0.0,565.7,780.391,-214.691,21.325,30.64233,15.96019
